finding	file_path	record_id	ingredient	value	unit	detail
INDICATOR_UNIT_SLIP	bacterial/aso4_medium.yaml	CultureMech:003884	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/astidious_anaerobe_agar.yaml	CultureMech:009091	add deionized water to	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/asw.yaml	CultureMech:000360	Thiamine HCl	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/asw_barley.yaml	CultureMech:000371	Natural sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/asw_barley.yaml	CultureMech:000371	Thiamine HCl	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/asw_bg.yaml	CultureMech:000316	H3BO3	2.86	G_PER_L	2.86 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/asw_bg.yaml	CultureMech:000316	MnCl2 x 4 H2O	1.81	G_PER_L	1.81 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/asw_hd_1_10_diluted.yaml	CultureMech:001131	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/asw_hd_1_10_diluted.yaml	CultureMech:001131	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/asw_ses.yaml	CultureMech:000318	Natural sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
INDICATOR_UNIT_SLIP	bacterial/asw_ses.yaml	CultureMech:000318	Thiamine HCl	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/atalassotoga_azc2201_medium.yaml	CultureMech:002355	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/atalassotoga_azc2201_medium.yaml	CultureMech:002355	FeSO4 x 7 H2O	1.42	G_PER_L	1.42 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/atalassotoga_azc2201_medium.yaml	CultureMech:002355	NiSO4 x 7 H2O	1.6	G_PER_L	1.6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/athalassotoga_medium.yaml	CultureMech:001085	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/atribacterium_medium.yaml	CultureMech:002438	FeSO4 x 7 H2O	1.1	G_PER_L	1.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azc_1502_medium.yaml	CultureMech:002295	FeSO4 x 7 H2O	1.42	G_PER_L	1.42 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azc_1502_medium.yaml	CultureMech:002295	NiSO4 x 7 H2O	1.6	G_PER_L	1.6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azc_1502_medium.yaml	CultureMech:002295	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azoarcus_taiwanensis_medium.yaml	CultureMech:001123	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azospira_medium.yaml	CultureMech:009571	FeSO4･7H2O	10	G_PER_L	10 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azospira_medium.yaml	CultureMech:009571	ZnSO4･7H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azospira_medium.yaml	CultureMech:009571	CuSO4･7H2O	4	G_PER_L	4 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/azospira_medium.yaml	CultureMech:009571	FeCl3･6H2O	9.38	G_PER_L	9.38 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bacillus_alkalidiazotrophicus_medium.yaml	CultureMech:000658	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bacillus_filiformis_medium.yaml	CultureMech:002174	FeSO4 x 7 H2O	50	G_PER_L	50 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bacillus_medium.yaml	CultureMech:009007	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bacillus_selenitireducens_medium.yaml	CultureMech:006925	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/bacillus_selenitireducens_medium.yaml	CultureMech:006925	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/bacillus_tusciae_medium_add_agar.yaml	CultureMech:008976	Distilled water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	bacterial/bacto_marine_broth_difco_2216_for_dsm_11879.yaml	CultureMech:008906	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bacto_marine_broth_difco_2216_for_dsm_11879.yaml	CultureMech:008906	H3BO3	22	G_PER_L	22 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/basal_medium.yaml	CultureMech:000417	FeCl3 x 6 H2O	13.5148	G_PER_L	13.5148 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/basal_salt_medium_with_biphenyl.yaml	CultureMech:008625	Distilled water	1338.0	G_PER_L	1338 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/basal_salts_medium.yaml	CultureMech:009411	MnCl2 · 4H2O	1.8	G_PER_L	1.8 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/basal_salts_medium.yaml	CultureMech:009411	Na2B4O7 ·  10 H2O	4.5	G_PER_L	4.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/basic_mineral_medium.yaml	CultureMech:001096	FeSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/basic_mineral_medium.yaml	CultureMech:001096	Pyridoxine	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/bb.yaml	CultureMech:000320	H3BO3	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb.yaml	CultureMech:000320	ZnSO4 x 7 H2O	8.82	G_PER_L	8.82 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb.yaml	CultureMech:000320	MnCl2 x 4 H2O	1.44	G_PER_L	1.44 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb.yaml	CultureMech:000320	CuSO4 x 5 H2O	1.57	G_PER_L	1.57 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb.yaml	CultureMech:000320	FeSO4 x 7 H2O	4.98	G_PER_L	4.98 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb_merds.yaml	CultureMech:000323	H3BO3	1	G_PER_L	1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb_merds.yaml	CultureMech:000323	FeSO4 x 7 H2O	4.98	G_PER_L	4.98 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb_merds.yaml	CultureMech:000323	ZnSO4 x 7 H2O	8.82	G_PER_L	8.82 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb_merds.yaml	CultureMech:000323	MnCl2 x 4 H2O	1.44	G_PER_L	1.44 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bb_merds.yaml	CultureMech:000323	CuSO4 x 5 H2O	1.57	G_PER_L	1.57 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bb_merds.yaml	CultureMech:000323	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bbm_v.yaml	CultureMech:001244	FeCl3 x 6 H2O	30.97	G_PER_L	30.97 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bbm_v.yaml	CultureMech:001244	MnCl2 x 4 H2O	10.25	G_PER_L	10.25 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bbm_v.yaml	CultureMech:001244	ZnCl2	4.16	G_PER_L	4.16 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bbm_v.yaml	CultureMech:001244	Na2MoO4 x 2 H2O	20	G_PER_L	20 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/bbm_v.yaml	CultureMech:001244	Thiamine	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/bbm_v.yaml	CultureMech:001244	Biotine	10	G_PER_L	10 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/belh1_medium.yaml	CultureMech:003221	FeSO4 x 7 H2O	2.1	G_PER_L	2.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11.yaml	CultureMech:000324	H3BO3	2.86	G_PER_L	2.86 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11.yaml	CultureMech:000324	MnCl2 x 4 H2O	1.81	G_PER_L	1.81 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bg11_medium.yaml	CultureMech:009170	Deionized water	1000.0	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bg11_medium.yaml	CultureMech:009170	H3BO3	2.86	G_PER_L	2.86 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_medium.yaml	CultureMech:009170	MnCl2.4H2O	1.81	G_PER_L	1.81 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_ph9_0.yaml	CultureMech:008730	Na2MoO4·2H2O	39	G_PER_L	39 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_ph9_0.yaml	CultureMech:008730	H3BO3	286	G_PER_L	286 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_ph9_0.yaml	CultureMech:008730	MnCl2·4H2O	181	G_PER_L	181 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_ph9_0.yaml	CultureMech:008730	ZnSO4·7H2O	22.2	G_PER_L	22.2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bg11_ph9_0.yaml	CultureMech:008730	CuSO4·5H2O	7.9	G_PER_L	7.9 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bg_11.yaml	CultureMech:008951	Deionized water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bg_11.yaml	CultureMech:008951	H3BO3	2.86	G_PER_L	2.86 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bicarbonate_buffered_medium.yaml	CultureMech:002274	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bicarbonate_buffered_medium_with_acethylene.yaml	CultureMech:002412	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/bifidobacterium_medium.yaml	CultureMech:001717	Resazurin	4	G_PER_L	4 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/bl_agar_glucose_blood_liver_agar.yaml	CultureMech:002499	FeSO4 x 7 H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bl_agar_glucose_blood_liver_agar.yaml	CultureMech:002499	MnSO4 x n H2O	2	G_PER_L	2 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/blautia_medium.yaml	CultureMech:002083	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/blood_agar_base_oxoid_cm55.yaml	CultureMech:001747	Tap water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bm_for_syntrophicus_schinkii.yaml	CultureMech:003080	FeCl2 x 4 H2O	1.9802	G_PER_L	1.9802 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/bn3_medium.yaml	CultureMech:002783	Vitamin B12	5.0001	G_PER_L	5.0001 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/bn3_medium.yaml	CultureMech:002783	FeSO4 x 7 H2O	2.1	G_PER_L	2.1 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bordet_gengou_broth_medium.yaml	CultureMech:008894	DI Water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/brackish_water_desulfovibrio_postgate_medium.yaml	CultureMech:001519	FeSO4 x 7 H2O	50	G_PER_L	50 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/brain_heart_infusion_broth.yaml	CultureMech:009009	DI Water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	bacterial/brain_heart_infusion_media_bhi_supplemented_with_0_5_of_tween_80.yaml	CultureMech:009424	Distilled water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/brockia_medium.yaml	CultureMech:001503	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/brockia_medium.yaml	CultureMech:001503	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
WATER_AS_VOLUME	bacterial/brucella_albimi_broth.yaml	CultureMech:008874	DI Water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
WATER_AS_VOLUME	bacterial/bsk_medium.yaml	CultureMech:001513	Double distilled water	1243.0	G_PER_L	1243 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bsm_medium.yaml	CultureMech:001146	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/bsm_rc_medium.yaml	CultureMech:002277	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/bsw3_agar.yaml	CultureMech:002385	Sea water	1000	G_PER_L	1000 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/bt_medium.yaml	CultureMech:006540	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/bw_masm.yaml	CultureMech:000326	Thiamine hydrochloride	1.2	G_PER_L	1.2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/bw_masm.yaml	CultureMech:000326	Cyanocobalamine	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/by_medium.yaml	CultureMech:009522	Resazurin	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/c41_medium.yaml	CultureMech:003299	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/c_medium_modified.yaml	CultureMech:000328	Thiamine hydrochloride	1.2	G_PER_L	1.2 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/c_medium_modified.yaml	CultureMech:000328	Cyanocobalamine	1	G_PER_L	1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/caenicola_mobile_medium.yaml	CultureMech:002346	FeCl2 x 4 H2O	1.9802	G_PER_L	1.9802 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
INDICATOR_UNIT_SLIP	bacterial/caldanaerovirga_medium.yaml	CultureMech:000656	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
INDICATOR_UNIT_SLIP	bacterial/calderihabitans_medium.yaml	CultureMech:000978	Pyridoxine hydrochloride	0.1	G_PER_L	0.1 G_PER_L indicator/vitamin — normally mg/L; likely a 1000x unit slip
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium.yaml	CultureMech:001777	FeCl2 x 4 H2O	1.5	G_PER_L	1.5 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
WATER_AS_VOLUME	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	Distilled water	1990.0	G_PER_L	1990 G_PER_L water — reads as a preparation volume, not a concentration
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	Na2MoO4 x 2 H2O	36	G_PER_L	36 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	H3BO3	6	G_PER_L	6 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	MnCl2 x 4 H2O	100	G_PER_L	100 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	CoCl2 x 6 H2O	190	G_PER_L	190 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
TRACE_SALT_AS_STOCK	bacterial/caldicellulosiruptor_medium_for_dsm_10319.yaml	CultureMech:009111	NiCl2 x 6 H2O	24	G_PER_L	24 G_PER_L trace-element salt — stock-solution magnitude, final medium is normally mg/L or below
